title,label,label_score,title_cleaned,label_encoded,label_score_normalized
Gibran Butuh 35 Ribu KTP Jika Ingin Jadi Cawalkot Independen di Solo,non-clickbait,0,gibran butuh ribu ktp jika ingin jadi cawalkot independen di solo,1,0.0
Kabut Asap di Medan Sudah Hilang,non-clickbait,0,kabut asap di medan sudah hilang,1,0.0
KPAI Akan Cek Pelajar yang Diamankan Polisi Usai Demo Ricuh,non-clickbait,0,kpai akan cek pelajar yang diamankan polisi usai demo ricuh,1,0.0
Beredar Ajakan Siswa SMK di Surabaya Ikut Demo,non-clickbait,0,beredar ajakan siswa smk di surabaya ikut demo,1,0.0
"Jl Gatsu Dekat DPR Ditutup, Kendaraan Dialihkan ke Jl Gerbang Pemuda",non-clickbait,0,jl gatsu dekat dpr ditutup kendaraan dialihkan ke jl gerbang pemuda,1,0.0
"Gempa M 6,8 di Ambon, Warga Panik Mengungsi ke Tempat yang Lebih Tinggi",non-clickbait,0,gempa di ambon warga panik mengungsi ke tempat yang lebih tinggi,1,0.0
"Polisi Pemukul Anggota DPRD Sumut Diamankan, F-Gerindra akan Konfirmasi",non-clickbait,0,polisi pemukul anggota dprd sumut diamankan fgerindra akan konfirmasi,1,0.0
"BMKG: Gempa M 6,5 Ambon Dipicu Sesar Aktif",non-clickbait,0,bmkg gempa ambon dipicu sesar aktif,1,0.0
"RUU KUHP Ditunda: Kumpul Kebo Tidak Dihukum, Hina Presiden Tak Dipidana",non-clickbait,0,ruu kuhp ditunda kumpul kebo tidak dihukum hina presiden tak dipidana,1,0.0
"Massa Bubar di Slipi, Polisi Bergerak ke Arah Tomang",non-clickbait,0,massa bubar di slipi polisi bergerak ke arah tomang,1,0.0
Kisah Haru Ibu Cari Anaknya yang Ikut Demo di DPR: Pulang 'Nak,non-clickbait,0,kisah haru ibu cari anaknya yang ikut demo di dpr pulang nak,1,0.0
Polisi Tangkap Puluhan Orang di Kemanggisan Slipi Jaya,non-clickbait,0,polisi tangkap puluhan orang di kemanggisan slipi jaya,1,0.0
"Polisi Bubarkan Massa di Slipi, Lalin Kembali Normal",non-clickbait,0,polisi bubarkan massa di slipi lalin kembali normal,1,0.0
"Gletser Mont Blanc Berisiko Runtuh, Warga Dusun Alpine Italia Dievakuasi",non-clickbait,0,gletser mont blanc berisiko runtuh warga dusun alpine italia dievakuasi,1,0.0
"Ada Pembersihan Sisa Demo, Ruas Tol Dalkot Depan DPR Masih Ditutup",non-clickbait,0,ada pembersihan sisa demo ruas tol dalkot depan dpr masih ditutup,1,0.0
Keutamaan Salat Subuh Berjamaah di Masjid bagi Laki-laki,non-clickbait,0,keutamaan salat subuh berjamaah di masjid bagi lakilaki,1,0.0
Kapolri dan Panglima TNI Datangi Lokasi Rusuh di Slipi,non-clickbait,0,kapolri dan panglima tni datangi lokasi rusuh di slipi,1,0.0
"Massa Masih Bertahan, Kapolres Jakbar Temui Tokoh Warga di Slipi",non-clickbait,0,massa masih bertahan kapolres jakbar temui tokoh warga di slipi,1,0.0
"Massa di Palmerah Lempar Batu-Botol Kaca, Polisi Tembak Gas Air Mata",non-clickbait,0,massa di palmerah lempar batubotol kaca polisi tembak gas air mata,1,0.0
"Lempari Mobil Barracuda Pakai Botol Kaca, Massa di Slipi Dihalau TNI",non-clickbait,0,lempari mobil barracuda pakai botol kaca massa di slipi dihalau tni,1,0.0
"30 Tahun Usai Tembok Berlin Diruntuhkan, Jerman Timur Merasa Rendah Diri",non-clickbait,0,tahun usai tembok berlin diruntuhkan jerman timur merasa rendah diri,1,0.0
"Massa di Jalan KS Tubun Bubar, Personel TNI Berjaga di Slipi",non-clickbait,0,massa di jalan ks tubun bubar personel tni berjaga di slipi,1,0.0
"Massa Bubar, Kapolres Jakbar Masih Pantau Situasi Slipi",non-clickbait,0,massa bubar kapolres jakbar masih pantau situasi slipi,1,0.0
"Kenal di Aplikasi Kencan, Pria Paruh Baya Tipu Korban dengan Modus Dinikahi",non-clickbait,0,kenal di aplikasi kencan pria paruh baya tipu korban dengan modus dinikahi,1,0.0
"Di PBB, Menlu Retno Paparkan Saran Perkuat Kerja Sama Kontraterorisme",non-clickbait,0,di pbb menlu retno paparkan saran perkuat kerja sama kontraterorisme,1,0.0
"Hari Berganti, Massa Bertahan di Slipi",non-clickbait,0,hari berganti massa bertahan di slipi,1,0.0
"5 Ambulans di Pejompongan Diamankan Polisi, Diduga Terkait Demo Ricuh",non-clickbait,0,ambulans di pejompongan diamankan polisi diduga terkait demo ricuh,1,0.0
"Dibuka Usai Pembersihan Sisa Demo, Tol Dalkot Cawang-Pancoran Padat",non-clickbait,0,dibuka usai pembersihan sisa demo tol dalkot cawangpancoran padat,1,0.0
Aksi 'Polisi Bersepatu' Masuk Masjid yang Dikecam hingga Diperiksa Propam,non-clickbait,0,aksi polisi bersepatu masuk masjid yang dikecam hingga diperiksa propam,1,0.0
Gempa M 5 Terjadi di Labuan Bajo NTT,non-clickbait,0,gempa terjadi di labuan bajo ntt,1,0.0
BEM SI Bantah Aksi Mahasiswa Ditunggangi,non-clickbait,0,bem si bantah aksi mahasiswa ditunggangi,1,0.0
Wali Kota Jakut Koordinasi dengan Polisi Soal Ambulans Diduga Bawa Molotov,non-clickbait,0,wali kota jakut koordinasi dengan polisi soal ambulans diduga bawa molotov,1,0.0
"Ada Penutupan Jalan, Sejumlah Rute TransJ Setop Operasi",non-clickbait,0,ada penutupan jalan sejumlah rute transj setop operasi,1,0.0
"Gempa M 6,8 Terjadi di Ambon, Tak Berpotensi Tsunami",non-clickbait,0,gempa terjadi di ambon tak berpotensi tsunami,1,0.0
Dinas LH DKI Kerok Bekas Gosong di Jl Gatot Subroto Sisa Kericuhan,non-clickbait,0,dinas lh dki kerok bekas gosong di jl gatot subroto sisa kericuhan,1,0.0
"Pilkades Serentak di Sragen, Nasib 465 Cakades Ditentukan Hari Ini",non-clickbait,0,pilkades serentak di sragen nasib cakades ditentukan hari ini,1,0.0
Rektor Unair Tak Larang Mahasiswa Ikut Demo,non-clickbait,0,rektor unair tak larang mahasiswa ikut demo,1,0.0
Waketum Gerindra soal Pemukulan Anggota DPRD Sumut: Harusnya Polisi Persuasif,non-clickbait,0,waketum gerindra soal pemukulan anggota dprd sumut harusnya polisi persuasif,1,0.0
"Mobil Tabrak Warung dan Rumah di Banyumas, 1 Orang Tewas Seketika",non-clickbait,0,mobil tabrak warung dan rumah di banyumas orang tewas seketika,1,0.0
Upaya Gencarkan Wisata Kepulauan Seribu Diapresiasi,non-clickbait,0,upaya gencarkan wisata kepulauan seribu diapresiasi,1,0.0
"Akses di Belakang DPR ke Palmerah Disekat Beton, Pemotor Terjebak",non-clickbait,0,akses di belakang dpr ke palmerah disekat beton pemotor terjebak,1,0.0
Mahasiswa Tetap Desak Jokowi Terbitkan Perppu KPK: RI Darurat Korupsi,non-clickbait,0,mahasiswa tetap desak jokowi terbitkan perppu kpk ri darurat korupsi,1,0.0
"Gempa Kembali Terjadi di Ambon, Kali Ini M 5,6",non-clickbait,0,gempa kembali terjadi di ambon kali ini,1,0.0
5 Ribu Kades di Jabar Ikuti Jambore Desa,non-clickbait,0,ribu kades di jabar ikuti jambore desa,1,0.0
2.000 Polisi Amankan Aksi #SurabayaMenggugat,non-clickbait,0,polisi amankan aksi surabayamenggugat,1,0.0
Komisi X Minta Polisi Usut Penyebab Massa Pelajar Ricuh hingga Dini Hari,non-clickbait,0,komisi x minta polisi usut penyebab massa pelajar ricuh hingga dini hari,1,0.0
"Ambon Diguncang Gempa, Warga Ngungsi ke Rumah Dinas Gubernur",non-clickbait,0,ambon diguncang gempa warga ngungsi ke rumah dinas gubernur,1,0.0
"Pelajar Demo Ricuh hingga Lewat Tengah Malam, Ini Kata Mendikbud",clickbait,1,pelajar demo ricuh hingga lewat tengah malam ini kata mendikbud,0,1.0
Dinas Marga DKI Benahi Separator Busway di Depan DPR,non-clickbait,0,dinas marga dki benahi separator busway di depan dpr,1,0.0
DPR Gelar Paripurna Bahas Pengesahan RUU Perkoperasian yang Diprotes Petani,non-clickbait,0,dpr gelar paripurna bahas pengesahan ruu perkoperasian yang diprotes petani,1,0.0
PDIP: Gibran Masih Bisa Daftar Wali Kota Solo Via DPD-DPP,non-clickbait,0,pdip gibran masih bisa daftar wali kota solo via dpddpp,1,0.0
KPK Panggil Stafsus Imam Nahrawi Terkait Kasus Dana Hibah KONI,non-clickbait,0,kpk panggil stafsus imam nahrawi terkait kasus dana hibah koni,1,0.0
Kesaksian Warga Soal Kematian Balita Korban Kekerasan Keluarga Angkat,non-clickbait,0,kesaksian warga soal kematian balita korban kekerasan keluarga angkat,1,0.0
Sidang Vonis Prada Deri yang Mutilasi Fera Oktaria Dijaga Ketat TNI,non-clickbait,0,sidang vonis prada deri yang mutilasi fera oktaria dijaga ketat tni,1,0.0
"Sempat Ditutup Beton, Akses ke Jalan Gelora Belakang DPR Dibuka Kembali",non-clickbait,0,sempat ditutup beton akses ke jalan gelora belakang dpr dibuka kembali,1,0.0
"'Pasal Unggas Jalan-jalan' di RUU KUHP Ada Kasus Konkretnya, Yuk Baca!",clickbait,1,pasal unggas jalanjalan di ruu kuhp ada kasus konkretnya yuk baca,0,1.0
"Gotong Keranda, Massa Mahasiswa Kudus Bergerak dari Alun-alun ke DPRD",non-clickbait,0,gotong keranda massa mahasiswa kudus bergerak dari alunalun ke dprd,1,0.0
"Antisipasi Demo Ricuh, Polisi Pasang Kawat Berduri di Kantor Gubernur Sumbar",non-clickbait,0,antisipasi demo ricuh polisi pasang kawat berduri di kantor gubernur sumbar,1,0.0
Anies soal Ambulans DKI Diamankan Polisi: Jangan Tergesa Ambil Kesimpulan,non-clickbait,0,anies soal ambulans dki diamankan polisi jangan tergesa ambil kesimpulan,1,0.0
"Kebakaran Lahan di Mega Kuningan, Asap Membubung Tinggi",non-clickbait,0,kebakaran lahan di mega kuningan asap membubung tinggi,1,0.0
Polisi Pulangkan 56 Mahasiswa Karawang yang Sempat Ikut Demo di DPR,non-clickbait,0,polisi pulangkan mahasiswa karawang yang sempat ikut demo di dpr,1,0.0
"Anies soal Ambulans di Lokasi Demo: Kaca Pecah, Petugasnya Terluka",non-clickbait,0,anies soal ambulans di lokasi demo kaca pecah petugasnya terluka,1,0.0
Golkar Beri Sinyal Kuat Dukung Gibran Maju ke Pilkada Solo 2020,non-clickbait,0,golkar beri sinyal kuat dukung gibran maju ke pilkada solo,1,0.0
"Anies soal Ambulans Diamankan Polda: 4 Milik PMI, 1 Milik Pemprov DKI",non-clickbait,0,anies soal ambulans diamankan polda milik pmi milik pemprov dki,1,0.0
KPK Panggil Pejabat PUPR Terkait Kasus Proyek Air Minum yang Jerat Rizal Djalil,non-clickbait,0,kpk panggil pejabat pupr terkait kasus proyek air minum yang jerat rizal djalil,1,0.0
"Viral Pelajar Tewas Saat Hendak Ikut Demo DPR, Begini Kejadiannya",clickbait,1,viral pelajar tewas saat hendak ikut demo dpr begini kejadiannya,0,1.0
TNI AU Evakuasi 14 Korban dan Pengungsi Pascarusuh di Wamena,non-clickbait,0,tni au evakuasi korban dan pengungsi pascarusuh di wamena,1,0.0
Polisi Dalami Penyebar Pesan Berantai yang Ajak Pelajar Demo di Makassar,non-clickbait,0,polisi dalami penyebar pesan berantai yang ajak pelajar demo di makassar,1,0.0
Sakit Hati Diduga Jadi Motif Laporan Palsu Perkosaan Mahasiswi UB,non-clickbait,0,sakit hati diduga jadi motif laporan palsu perkosaan mahasiswi ub,1,0.0
"5 Pengedar Narkoba Jaringan Lapas Bandung Dibekuk, Satu Ibu Rumah Tangga",non-clickbait,0,pengedar narkoba jaringan lapas bandung dibekuk satu ibu rumah tangga,1,0.0
RUU KUHP: Komandan TNI yang Tolak Beri Bantuan ke Sipil Dipidana 4 Tahun,non-clickbait,0,ruu kuhp komandan tni yang tolak beri bantuan ke sipil dipidana tahun,1,0.0
Polisi Amankan Pelajar yang Hendak Demonstrasi di Makassar,non-clickbait,0,polisi amankan pelajar yang hendak demonstrasi di makassar,1,0.0
"Tolak RUU KUHP, Siswa STM-Mahasiswa di Kendari Turun ke Jalan",non-clickbait,0,tolak ruu kuhp siswa stmmahasiswa di kendari turun ke jalan,1,0.0
Polisi Periksa 4 Pelaku Vandalisme Jelang Aksi #SurabayaMenggugat,non-clickbait,0,polisi periksa pelaku vandalisme jelang aksi surabayamenggugat,1,0.0
Menteri Nasir: Jokowi Minta Mahasiswa Diajak Dialog Baik-baik,non-clickbait,0,menteri nasir jokowi minta mahasiswa diajak dialog baikbaik,1,0.0
Menristek Akan Sanksi Rektor Jika Ada Pengerahan Mahasiswa untuk Demo,non-clickbait,0,menristek akan sanksi rektor jika ada pengerahan mahasiswa untuk demo,1,0.0
"Lewat Event Skala Internasional, Pemkab Kenalkan Simeulue ke Dunia",non-clickbait,0,lewat event skala internasional pemkab kenalkan simeulue ke dunia,1,0.0
Polisi Tangkap 2 Pembakar Lahan di OKI,non-clickbait,0,polisi tangkap pembakar lahan di oki,1,0.0
"Mahasiswa Surabaya Bergerak, DPRD Jatim Jadi Sasaran Aksi Demo",non-clickbait,0,mahasiswa surabaya bergerak dprd jatim jadi sasaran aksi demo,1,0.0
"Demo Mahasiswa di Aceh: Jangan Cuma KPK yang Diturunkan, Mahar Juga",non-clickbait,0,demo mahasiswa di aceh jangan cuma kpk yang diturunkan mahar juga,1,0.0
"Pengesahan RUU P-KS Ditunda, Komisi VIII DPR: RKUHP Jadi Rujukan",non-clickbait,0,pengesahan ruu pks ditunda komisi viii dpr rkuhp jadi rujukan,1,0.0
"RUU KKS: Ada Ancaman Kepentingan Indonesia, Negara Bisa Putus Koneksi Data",non-clickbait,0,ruu kks ada ancaman kepentingan indonesia negara bisa putus koneksi data,1,0.0
"Ancam Kebebasan Pers, Jurnalis Ciayumajakuning Demo Tolak RKUHP",non-clickbait,0,ancam kebebasan pers jurnalis ciayumajakuning demo tolak rkuhp,1,0.0
Ibu yang Inses dengan Dua Puteranya dan Bunuh Balita Tidak Sakit Jiwa,non-clickbait,0,ibu yang inses dengan dua puteranya dan bunuh balita tidak sakit jiwa,1,0.0
"Terancam Dikriminalisasi, Ratusan Tukang Gigi Demo Tolak RUU KUHP",non-clickbait,0,terancam dikriminalisasi ratusan tukang gigi demo tolak ruu kuhp,1,0.0
Mahasiswa dan Pelajar Bergabung dalam Aksi #MagelangBergerak,non-clickbait,0,mahasiswa dan pelajar bergabung dalam aksi magelangbergerak,1,0.0
"Agar Siswa Tak Demo Turun ke Jalan, Ini yang Dilakukan Disdik Jateng",clickbait,1,agar siswa tak demo turun ke jalan ini yang dilakukan disdik jateng,0,1.0
"Merangsek ke DPRD Kalsel, Mahasiswa Jebol Barikade Polisi",non-clickbait,0,merangsek ke dprd kalsel mahasiswa jebol barikade polisi,1,0.0
500 Anggota Jemaah NU Geruduk PN Blitar Dukung Pembacaan Eksepsi Tokohnya,non-clickbait,0,anggota jemaah nu geruduk pn blitar dukung pembacaan eksepsi tokohnya,1,0.0
Mendikbud Minta Kepala Daerah hingga Ortu Jaga Anak agar Tak Ikut Demo,non-clickbait,0,mendikbud minta kepala daerah hingga ortu jaga anak agar tak ikut demo,1,0.0
"Selotip Mulut, Jurnalis KBB-Cimahi Tolak Kekerasan dan RKUHP",non-clickbait,0,selotip mulut jurnalis kbbcimahi tolak kekerasan dan rkuhp,1,0.0
Mesir Tangkap 1.000-an Orang Usai Aksi Demo Gulingkan Presiden Sisi,non-clickbait,0,mesir tangkap orang usai aksi demo gulingkan presiden sisi,1,0.0
Melihat Petugas Dinas Kehutanan Rapikan Tanaman yang Terinjak Massa Demo,non-clickbait,0,melihat petugas dinas kehutanan rapikan tanaman yang terinjak massa demo,1,0.0
"Niat Demo ke Jakarta, Seratusan Pelajar SMK Cianjur Diamankan Polisi",non-clickbait,0,niat demo ke jakarta seratusan pelajar smk cianjur diamankan polisi,1,0.0
"Bukan Gibran, Pengusaha Muda yang Dilobi PKS Jadi Bakal Cawalkot Solo",non-clickbait,0,bukan gibran pengusaha muda yang dilobi pks jadi bakal cawalkot solo,1,0.0
Polisi Siapkan Water Cannon di Enam Titik Demo #SurabayaMenggugat,non-clickbait,0,polisi siapkan water cannon di enam titik demo surabayamenggugat,1,0.0
Demo Mahasiswa di Aceh Bubar Usai Mahasiswa 'Segel' Kantor DPRA,non-clickbait,0,demo mahasiswa di aceh bubar usai mahasiswa segel kantor dpra,1,0.0
"Kapolri soal Demo Ricuh di DPR: Mirip 21 Mei, Ada Massa Bayaran",non-clickbait,0,kapolri soal demo ricuh di dpr mirip mei ada massa bayaran,1,0.0
Puluhan Wartawan Sidoarjo Demo Tolak RUU KUHP dan Kekerasan pada Jurnalis,non-clickbait,0,puluhan wartawan sidoarjo demo tolak ruu kuhp dan kekerasan pada jurnalis,1,0.0
PKS Minta RUU KUHP Tetap Disahkan dengan Penghapusan Pasal Kontroversial,non-clickbait,0,pks minta ruu kuhp tetap disahkan dengan penghapusan pasal kontroversial,1,0.0
"Dipenjara Seumur Hidup dan Dipecat, Prada Deri Pemutilasi Kekasih Menangis",non-clickbait,0,dipenjara seumur hidup dan dipecat prada deri pemutilasi kekasih menangis,1,0.0
Karyawan Salon Jadi Tersangka Baru Kasus Seks Gangbang Garut,non-clickbait,0,karyawan salon jadi tersangka baru kasus seks gangbang garut,1,0.0
TNI Tegaskan Solid Bantu Polri Amankan Demo Anarkistis,non-clickbait,0,tni tegaskan solid bantu polri amankan demo anarkistis,1,0.0
Panglima Jelaskan soal Gas Air Mata Masuk ke Mes Pati TNI AL Lumba-lumba,non-clickbait,0,panglima jelaskan soal gas air mata masuk ke mes pati tni al lumbalumba,1,0.0
"Turun ke Jalan, Mahasiswa-Pelajar Tutup Jalan Urip Sumoharjo Makassar",non-clickbait,0,turun ke jalan mahasiswapelajar tutup jalan urip sumoharjo makassar,1,0.0
"Ada Ajakan 'Indonesia Bergerak', Disdikpora DIY: Pelajar Tetap Sekolah",non-clickbait,0,ada ajakan indonesia bergerak disdikpora diy pelajar tetap sekolah,1,0.0
Pemprov Beri Pendampingan Hukum ke Petugas Ambulans yang Diamankan Polisi,non-clickbait,0,pemprov beri pendampingan hukum ke petugas ambulans yang diamankan polisi,1,0.0
Lemhannas soal Demo Ricuh di DPR: Kebebasan Tetap Dibatasi Rambu-rambu,non-clickbait,0,lemhannas soal demo ricuh di dpr kebebasan tetap dibatasi ramburambu,1,0.0
Seru! Ada Mantan Suami Istri Bertarung di Pilkades Serentak di Sragen,clickbait,1,seru ada mantan suami istri bertarung di pilkades serentak di sragen,0,1.0
Polisi: 129 Pelajar Terpancing Ajakan Demo DPR yang Dikirim Via Medsos,non-clickbait,0,polisi pelajar terpancing ajakan demo dpr yang dikirim via medsos,1,0.0
BMKG Prediksi Musim Hujan di Jatim Akan Mulai pada Awal Oktober,non-clickbait,0,bmkg prediksi musim hujan di jatim akan mulai pada awal oktober,1,0.0
"Massa Petani Demo di Gedung DPRD Sumut, Tolak Pengesahan RUU Pertanahan",non-clickbait,0,massa petani demo di gedung dprd sumut tolak pengesahan ruu pertanahan,1,0.0
"Siswa SMP Brebes Dapat Ajakan Demo, Kepsek dan Ortu Diminta Awasi Anak",non-clickbait,0,siswa smp brebes dapat ajakan demo kepsek dan ortu diminta awasi anak,1,0.0
"Wamena Rusuh, Kantor PLN Ikut Dibakar",non-clickbait,0,wamena rusuh kantor pln ikut dibakar,1,0.0
Gunung Sampah di Cilebut Bogor Bikin Sungai Ciliwung Tercemar,non-clickbait,0,gunung sampah di cilebut bogor bikin sungai ciliwung tercemar,1,0.0
"Oknum BPNT Sunat Jatah Warga, Komisi VIII DPR Dorong Buwas Lapor Polisi",non-clickbait,0,oknum bpnt sunat jatah warga komisi viii dpr dorong buwas lapor polisi,1,0.0
Inggris Yakin Iran di Balik Serangan ke Fasilitas Minyak Arab Saudi,non-clickbait,0,inggris yakin iran di balik serangan ke fasilitas minyak arab saudi,1,0.0
"Ada 2 Kubu Pendemo Gelar Aksi di DPR, Lalin Gatsu Dialihkan",non-clickbait,0,ada kubu pendemo gelar aksi di dpr lalin gatsu dialihkan,1,0.0
Saat Pertigaan Colombo Diduduki Massa Aksi Gejayan Memanggil,non-clickbait,0,saat pertigaan colombo diduduki massa aksi gejayan memanggil,1,0.0
KPU: NPHD Pilkada 2020 Paling Lambat 1 Oktober 2019,non-clickbait,0,kpu nphd pilkada paling lambat oktober,1,0.0
"Digugat Caleg karena Menangkan Mulan cs, Gerindra Siap Ikuti Proses Hukum",non-clickbait,0,digugat caleg karena menangkan mulan cs gerindra siap ikuti proses hukum,1,0.0
"Buka Pendaftaran Pilkada 2020, NasDem: Tidak Ada Mahar",non-clickbait,0,buka pendaftaran pilkada nasdem tidak ada mahar,1,0.0
Penahanan Mak Susi Diperpanjang Hingga 40 Hari ke Depan,non-clickbait,0,penahanan mak susi diperpanjang hingga hari ke depan,1,0.0
"Ada Demo di Gejayan Sleman, Polisi Berlakukan Sistem Buka Tutup",non-clickbait,0,ada demo di gejayan sleman polisi berlakukan sistem buka tutup,1,0.0
"Aniaya Bayi Hingga Tewas, 4 Remaja Termasuk 1 WNI Ditangkap di Malaysia",non-clickbait,0,aniaya bayi hingga tewas remaja termasuk wni ditangkap di malaysia,1,0.0
"Gotong Keranda Mayat 'Save KPK', Massa Gejayan Memanggil: Innalillahi...",clickbait,1,gotong keranda mayat save kpk massa gejayan memanggil innalillahi,0,1.0
Mahasiswa Demo Desak Jokowi Terbitkan Perppu Gantikan Revisi UU KPK,non-clickbait,0,mahasiswa demo desak jokowi terbitkan perppu gantikan revisi uu kpk,1,0.0
Kualitas Udara di Medan Masuk Kategori Sangat Tidak Sehat,non-clickbait,0,kualitas udara di medan masuk kategori sangat tidak sehat,1,0.0
Bamsoet ke Jokowi: Ada yang Ribut Sama Istri karena Rapat Maraton RKUHP,non-clickbait,0,bamsoet ke jokowi ada yang ribut sama istri karena rapat maraton rkuhp,1,0.0
Berkas Kasus 'Kadis Cium Pipi Staf saat Selfie' Dilimpahkan ke Jaksa,non-clickbait,0,berkas kasus kadis cium pipi staf saat selfie dilimpahkan ke jaksa,1,0.0
Pertamina Borong Penghargaan Kompetisi Inovasi di Turki,non-clickbait,0,pertamina borong penghargaan kompetisi inovasi di turki,1,0.0
WHO Tegur Tanzania karena Tutupi Kasus Ebola,non-clickbait,0,tegur tanzania karena tutupi kasus ebola,1,0.0
Rektor Brawijaya Bantah Serukan Mahasiswa Demo di DPRD Kota Malang,non-clickbait,0,rektor brawijaya bantah serukan mahasiswa demo di dprd kota malang,1,0.0
Polisi Periksa Guru BK-5 Siswi Terkait Penemuan Janin dalam Kelas di Sulbar,non-clickbait,0,polisi periksa guru bk siswi terkait penemuan janin dalam kelas di sulbar,1,0.0
"Duarr! Bahan Peledak Terduga Teroris Jakut Didisposal, Warga Tepuk Tangan",clickbait,1,duarr bahan peledak terduga teroris jakut didisposal warga tepuk tangan,0,1.0
KPU Lamongan Optimistis Pilbup Tepat Waktu Meski 3 Kali Usulkan Anggaran,non-clickbait,0,kpu lamongan optimistis pilbup tepat waktu meski kali usulkan anggaran,1,0.0
Golkar Tiga Kali Geser Anggota Komisi XI Jelang Fit Proper Test BPK,non-clickbait,0,golkar tiga kali geser anggota komisi xi jelang fit proper test bpk,1,0.0
